No,no_focal,date,subject,start_time,fin_time,time,consort,activity,T_G,RG,RGsuc3_TF,RGsuc3,G_size1,Gr,groomer,groomee,groomer2,groomee2,x0_1m,x1_3m,x3_5m,x5_10m,Event,agg_male,agg_mf,agg_focal,aggressor1,aggressor2,victim1,victim2,type,memo,aggressor,victim
126,2,2018-10-08T00:00:00Z,Kol,NA,NA,21,1,R,G,1,1,1,2,0,NA,NA,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
127,2,2018-10-08T00:00:00Z,Kol,NA,NA,22,1,R,G,1,1,1,2,0,NA,NA,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
128,2,2018-10-08T00:00:00Z,Kol,NA,NA,23,1,R,G,1,1,1,2,0,NA,NA,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
129,2,2018-10-08T00:00:00Z,Kol,NA,NA,24,1,G,G,1,1,1,2,1,Kol,TY,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
130,2,2018-10-08T00:00:00Z,Kol,NA,NA,25,1,G,G,1,1,1,2,1,Kol,TY,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
131,2,2018-10-08T00:00:00Z,Kol,NA,NA,26,1,R,G,1,1,1,2,0,NA,NA,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
132,2,2018-10-08T00:00:00Z,Kol,NA,NA,27,1,R,G,1,1,1,2,0,NA,NA,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
133,2,2018-10-08T00:00:00Z,Kol,NA,NA,28,1,R,G,1,1,1,2,0,NA,NA,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
134,2,2018-10-08T00:00:00Z,Kol,NA,NA,29,1,R,G,1,1,1,2,0,NA,NA,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
135,2,2018-10-08T00:00:00Z,Kol,NA,NA,30,1,R,G,1,1,1,2,0,NA,NA,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
136,2,2018-10-08T00:00:00Z,Kol,NA,NA,31,1,R,G,1,1,1,2,0,NA,NA,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
137,2,2018-10-08T00:00:00Z,Kol,NA,NA,32,1,R,G,1,1,1,2,0,NA,NA,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
138,2,2018-10-08T00:00:00Z,Kol,NA,NA,33,1,R,G,1,1,1,2,0,NA,NA,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
139,2,2018-10-08T00:00:00Z,Kol,NA,NA,34,1,R,G,1,1,1,2,0,NA,NA,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
140,2,2018-10-08T00:00:00Z,Kol,NA,NA,35,1,R,G,1,1,1,2,0,NA,NA,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
141,2,2018-10-08T00:00:00Z,Kol,NA,NA,36,1,R,G,1,1,1,2,0,NA,NA,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
142,2,2018-10-08T00:00:00Z,Kol,NA,NA,37,1,R,G,1,1,1,2,0,NA,NA,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
143,2,2018-10-08T00:00:00Z,Kol,NA,NA,38,1,R,G,1,1,1,2,0,NA,NA,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
144,2,2018-10-08T00:00:00Z,Kol,NA,NA,39,1,R,G,1,1,1,2,0,NA,NA,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
145,2,2018-10-08T00:00:00Z,Kol,NA,NA,40,1,R,G,1,1,1,2,0,NA,NA,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
146,2,2018-10-08T00:00:00Z,Kol,NA,NA,41,1,R,G,1,1,1,2,0,NA,NA,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
147,2,2018-10-08T00:00:00Z,Kol,NA,NA,42,1,R,G,1,1,1,2,0,NA,NA,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
148,2,2018-10-08T00:00:00Z,Kol,NA,NA,43,1,R,G,1,1,1,2,0,NA,NA,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
149,2,2018-10-08T00:00:00Z,Kol,NA,NA,44,1,R,G,1,1,1,2,0,NA,NA,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
150,2,2018-10-08T00:00:00Z,Kol,NA,NA,45,1,R,G,1,1,1,2,0,NA,NA,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
151,2,2018-10-08T00:00:00Z,Kol,NA,NA,46,1,R,G,1,1,1,2,0,NA,NA,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
152,2,2018-10-08T00:00:00Z,Kol,NA,NA,47,1,R,G,1,1,1,2,0,NA,NA,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
153,2,2018-10-08T00:00:00Z,Kol,NA,NA,48,1,R,G,1,1,1,2,0,NA,NA,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
154,2,2018-10-08T00:00:00Z,Kol,NA,NA,49,1,R,G,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
155,2,2018-10-08T00:00:00Z,Kol,NA,NA,50,1,R,T,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
156,2,2018-10-08T00:00:00Z,Kol,NA,NA,51,1,R,T,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
157,2,2018-10-08T00:00:00Z,Kol,NA,NA,52,1,R,G,1,1,1,2,0,NA,NA,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
158,2,2018-10-08T00:00:00Z,Kol,NA,NA,53,1,R,G,1,1,1,2,0,NA,NA,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
159,2,2018-10-08T00:00:00Z,Kol,NA,NA,54,1,R,G,1,1,1,2,0,NA,NA,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
160,2,2018-10-08T00:00:00Z,Kol,NA,NA,55,1,R,G,1,1,1,2,0,NA,NA,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
161,2,2018-10-08T00:00:00Z,Kol,NA,NA,56,1,R,G,1,1,1,2,0,NA,NA,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
162,2,2018-10-08T00:00:00Z,Kol,NA,NA,57,1,R,G,1,1,1,2,0,NA,NA,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
163,2,2018-10-08T00:00:00Z,Kol,NA,NA,58,1,R,G,1,1,1,2,0,NA,NA,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
164,2,2018-10-08T00:00:00Z,Kol,NA,NA,59,1,R,G,1,1,1,2,0,NA,NA,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
165,2,2018-10-08T00:00:00Z,Kol,NA,NA,60,1,R,G,1,1,1,2,0,NA,NA,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
166,2,2018-10-08T00:00:00Z,Kol,NA,NA,61,1,R,G,1,1,1,2,0,NA,NA,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
167,2,2018-10-08T00:00:00Z,Kol,NA,NA,62,1,R,G,1,1,1,2,0,NA,NA,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
168,2,2018-10-08T00:00:00Z,Kol,NA,NA,63,1,R,G,1,1,1,2,0,NA,NA,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
169,2,2018-10-08T00:00:00Z,Kol,NA,NA,64,1,R,G,1,1,1,2,0,NA,NA,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
170,2,2018-10-08T00:00:00Z,Kol,NA,NA,65,1,R,G,1,1,1,2,0,NA,NA,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
171,2,2018-10-08T00:00:00Z,Kol,NA,NA,66,1,R,G,1,1,1,2,0,NA,NA,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
172,2,2018-10-08T00:00:00Z,Kol,NA,NA,67,1,R,G,1,1,1,2,0,NA,NA,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
173,2,2018-10-08T00:00:00Z,Kol,NA,NA,68,1,R,G,1,1,1,2,0,NA,NA,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
174,2,2018-10-08T00:00:00Z,Kol,NA,NA,69,1,R,G,1,1,1,2,0,NA,NA,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
175,2,2018-10-08T00:00:00Z,Kol,NA,NA,70,1,R,G,1,1,1,2,0,NA,NA,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
176,2,2018-10-08T00:00:00Z,Kol,NA,NA,71,1,G,G,1,1,1,2,1,Kol,TY,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
177,2,2018-10-08T00:00:00Z,Kol,NA,NA,72,1,G,G,1,1,1,2,1,Kol,TY,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
178,2,2018-10-08T00:00:00Z,Kol,NA,NA,73,1,R,G,1,1,1,2,0,NA,NA,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
179,2,2018-10-08T00:00:00Z,Kol,NA,NA,74,1,M,T,0,0,0,NA,0,NA,NA,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
180,2,2018-10-08T00:00:00Z,Kol,NA,NA,75,1,R,G,1,1,1,2,0,NA,NA,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
181,2,2018-10-08T00:00:00Z,Kol,NA,NA,76,1,R,G,1,1,1,2,0,NA,NA,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
182,2,2018-10-08T00:00:00Z,Kol,NA,NA,77,1,R,G,1,1,1,2,0,NA,NA,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
183,2,2018-10-08T00:00:00Z,Kol,NA,NA,78,1,R,G,1,1,1,2,0,NA,NA,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
184,2,2018-10-08T00:00:00Z,Kol,NA,NA,79,1,R,G,1,1,1,2,0,NA,NA,NA,NA,TY,NA,NA,NA,"Lg(TY,Kol)",NA,1,1,TY,NA,NA,NA,NA,NA,TY,Kol
185,2,2018-10-08T00:00:00Z,Kol,NA,NA,80,1,R,G,1,1,1,1,0,NA,NA,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
186,2,2018-10-08T00:00:00Z,Kol,NA,NA,81,1,R,G,1,1,1,1,0,NA,NA,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
187,2,2018-10-08T00:00:00Z,Kol,NA,NA,82,1,R,G,1,1,1,1,0,NA,NA,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
188,2,2018-10-08T00:00:00Z,Kol,NA,NA,83,1,R,G,1,1,1,2,0,NA,NA,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
189,2,2018-10-08T00:00:00Z,Kol,NA,NA,84,1,R,G,1,1,1,2,0,NA,NA,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
190,2,2018-10-08T00:00:00Z,Kol,NA,NA,85,1,R,G,1,1,1,2,0,NA,NA,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
191,2,2018-10-08T00:00:00Z,Kol,NA,NA,86,1,R,G,1,1,1,2,0,NA,NA,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
192,2,2018-10-08T00:00:00Z,Kol,NA,NA,87,1,R,G,1,1,1,2,0,NA,NA,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
193,2,2018-10-08T00:00:00Z,Kol,NA,NA,88,1,R,G,1,1,1,2,0,NA,NA,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
194,2,2018-10-08T00:00:00Z,Kol,NA,NA,89,1,R,G,1,1,1,2,0,NA,NA,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
195,2,2018-10-08T00:00:00Z,Kol,NA,NA,90,1,R,G,1,1,1,2,0,NA,NA,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
196,2,2018-10-08T00:00:00Z,Kol,NA,NA,91,1,R,G,1,1,1,2,0,NA,NA,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
197,2,2018-10-08T00:00:00Z,Kol,NA,NA,92,1,R,G,1,1,1,2,0,NA,NA,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
198,2,2018-10-08T00:00:00Z,Kol,NA,NA,93,1,R,G,1,1,1,2,0,NA,NA,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
199,2,2018-10-08T00:00:00Z,Kol,NA,NA,94,1,R,G,1,1,1,2,0,NA,NA,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
200,2,2018-10-08T00:00:00Z,Kol,NA,NA,95,1,R,G,1,1,1,2,0,NA,NA,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
201,2,2018-10-08T00:00:00Z,Kol,NA,NA,96,1,R,G,1,1,1,2,0,NA,NA,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
202,2,2018-10-08T00:00:00Z,Kol,NA,NA,97,1,R,G,1,1,1,2,0,NA,NA,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
203,2,2018-10-08T00:00:00Z,Kol,NA,NA,98,1,R,G,1,1,1,2,0,NA,NA,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
204,2,2018-10-08T00:00:00Z,Kol,NA,NA,99,1,R,G,1,1,1,2,0,NA,NA,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
205,2,2018-10-08T00:00:00Z,Kol,NA,NA,100,1,R,G,1,1,1,2,0,NA,NA,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
206,2,2018-10-08T00:00:00Z,Kol,NA,NA,101,1,R,G,1,1,1,2,0,NA,NA,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
207,2,2018-10-08T00:00:00Z,Kol,NA,NA,102,1,R,G,1,1,1,2,0,NA,NA,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
208,2,2018-10-08T00:00:00Z,Kol,NA,NA,103,1,R,G,1,1,1,2,0,NA,NA,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
209,2,2018-10-08T00:00:00Z,Kol,NA,NA,104,1,R,G,1,1,1,2,0,NA,NA,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
210,2,2018-10-08T00:00:00Z,Kol,NA,NA,105,1,R,G,1,1,1,2,0,NA,NA,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
211,2,2018-10-08T00:00:00Z,Kol,NA,NA,106,1,R,G,1,1,1,2,0,NA,NA,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
212,2,2018-10-08T00:00:00Z,Kol,NA,NA,107,1,R,G,1,1,1,2,0,NA,NA,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
213,2,2018-10-08T00:00:00Z,Kol,NA,NA,108,1,R,G,1,1,1,2,0,NA,NA,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
214,2,2018-10-08T00:00:00Z,Kol,NA,NA,109,1,R,G,1,1,1,2,0,NA,NA,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
215,2,2018-10-08T00:00:00Z,Kol,NA,NA,110,1,R,G,1,1,1,2,0,NA,NA,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
216,2,2018-10-08T00:00:00Z,Kol,NA,NA,111,1,G,G,1,1,1,2,1,Kol,TY,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
217,2,2018-10-08T00:00:00Z,Kol,NA,NA,112,1,G,G,1,1,1,2,1,Kol,TY,NA,NA,TY,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
218,2,2018-10-08T00:00:00Z,Kol,NA,NA,113,1,G,G,1,1,1,3,1,Kol,TY,NA,NA,TY,Mal,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
219,2,2018-10-08T00:00:00Z,Kol,NA,NA,114,1,R,G,1,1,1,3,0,NA,NA,NA,NA,TY,Mal,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
220,2,2018-10-08T00:00:00Z,Kol,NA,NA,115,1,M,T,0,0,0,NA,0,NA,NA,NA,NA,NA,"TY,Mal",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
221,2,2018-10-08T00:00:00Z,Kol,NA,NA,116,1,R,T,1,1,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
222,2,2018-10-08T00:00:00Z,Kol,NA,NA,117,1,R,T,1,1,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
223,2,2018-10-08T00:00:00Z,Kol,NA,NA,118,1,R,T,1,1,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
224,2,2018-10-08T00:00:00Z,Kol,NA,NA,119,1,R,T,1,1,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
225,3,2018-10-08T00:00:00Z,Ako,NA,NA,0,5,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
226,3,2018-10-08T00:00:00Z,Ako,NA,NA,1,5,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
227,3,2018-10-08T00:00:00Z,Ako,NA,NA,2,5,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,Kur,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
228,3,2018-10-08T00:00:00Z,Ako,NA,NA,3,5,R,G,1,1,1,1,0,NA,NA,NA,NA,EG,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
229,3,2018-10-08T00:00:00Z,Ako,NA,NA,4,5,R,G,1,1,1,1,0,NA,NA,NA,NA,EG,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
230,3,2018-10-08T00:00:00Z,Ako,NA,NA,5,5,R,G,1,1,1,1,0,NA,NA,NA,NA,EG,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
231,3,2018-10-08T00:00:00Z,Ako,NA,NA,6,5,R,G,1,1,1,1,0,NA,NA,NA,NA,EG,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
232,3,2018-10-08T00:00:00Z,Ako,NA,NA,7,5,R,G,1,1,1,1,0,NA,NA,NA,NA,EG,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
233,3,2018-10-08T00:00:00Z,Ako,NA,NA,8,5,R,G,1,1,1,1,0,NA,NA,NA,NA,EG,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
234,3,2018-10-08T00:00:00Z,Ako,NA,NA,9,5,R,G,1,1,1,1,0,NA,NA,NA,NA,EG,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
235,3,2018-10-08T00:00:00Z,Ako,NA,NA,10,5,R,G,1,1,1,1,0,NA,NA,NA,NA,EG,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
236,3,2018-10-08T00:00:00Z,Ako,NA,NA,11,5,R,G,1,1,1,1,0,NA,NA,NA,NA,EG,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
237,3,2018-10-08T00:00:00Z,Ako,NA,NA,12,5,R,G,1,1,1,1,0,NA,NA,NA,NA,EG,NA,NA,NA,"Lg(LK,Ako)",NA,1,1,LK,NA,NA,NA,NA,NA,LK,Ako
238,3,2018-10-08T00:00:00Z,Ako,NA,NA,13,5,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,Tam,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
239,3,2018-10-08T00:00:00Z,Ako,NA,NA,14,5,F,G,0,0,0,NA,0,NA,NA,NA,NA,EG,Tam,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
240,3,2018-10-08T00:00:00Z,Ako,NA,NA,15,5,R,G,1,1,1,1,0,NA,NA,NA,NA,EG,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
241,3,2018-10-08T00:00:00Z,Ako,NA,NA,16,5,R,G,1,1,1,1,0,NA,NA,NA,NA,EG,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
242,3,2018-10-08T00:00:00Z,Ako,NA,NA,17,5,R,G,1,1,1,1,0,NA,NA,NA,NA,EG,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
243,3,2018-10-08T00:00:00Z,Ako,NA,NA,18,5,R,G,1,1,1,1,0,NA,NA,NA,NA,EG,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
244,3,2018-10-08T00:00:00Z,Ako,NA,NA,19,5,R,G,1,1,1,1,0,NA,NA,NA,NA,EG,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
245,3,2018-10-08T00:00:00Z,Ako,NA,NA,20,5,R,G,1,1,1,1,0,NA,NA,NA,NA,EG,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
246,3,2018-10-08T00:00:00Z,Ako,NA,NA,21,5,R,G,1,1,1,1,0,NA,NA,NA,NA,NA,EG,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
247,3,2018-10-08T00:00:00Z,Ako,NA,NA,22,5,R,G,1,1,1,4,0,NA,NA,NA,NA,NA,"LK,Tot,Hen",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
248,3,2018-10-08T00:00:00Z,Ako,NA,NA,23,5,R,G,1,1,1,1,0,NA,NA,NA,NA,NA,"LK,Tot,Hen",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
249,3,2018-10-08T00:00:00Z,Ako,NA,NA,24,5,R,G,1,1,1,1,0,NA,NA,NA,NA,NA,"LK,Hen",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
250,3,2018-10-08T00:00:00Z,Ako,NA,NA,25,5,R,G,1,1,1,1,0,NA,NA,NA,NA,EG,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
251,3,2018-10-08T00:00:00Z,Ako,NA,NA,26,5,R,G,1,1,1,1,0,NA,NA,NA,NA,EG,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
252,3,2018-10-08T00:00:00Z,Ako,NA,NA,27,5,R,G,1,1,1,1,0,NA,NA,NA,NA,EG,NA,NA,NA,"Ch(LK,Ako)",NA,1,1,LK,NA,NA,NA,NA,NA,LK,Ako
253,3,2018-10-08T00:00:00Z,Ako,NA,NA,28,5,M,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
254,3,2018-10-08T00:00:00Z,Ako,NA,NA,29,5,R,G,1,1,1,1,0,NA,NA,NA,NA,EG,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
