no_focal,date,subject,time,activity,T_G,RGsize,x0_1m,x1_3m,x3_5m,x5_10m,N,ok
m18_4,2018-10-09T00:00:00Z,Ten,95,G,G,1,NA,NA,NA,NA,NA,NA
m18_4,2018-10-09T00:00:00Z,Ten,96,G,G,1,NA,NA,NA,NA,NA,NA
m18_4,2018-10-09T00:00:00Z,Ten,97,G,G,1,NA,NA,NA,NA,NA,NA
m18_4,2018-10-09T00:00:00Z,Ten,98,G,G,1,NA,NA,NA,NA,NA,NA
m18_4,2018-10-09T00:00:00Z,Ten,99,R,G,1,NA,NA,NA,NA,NA,NA
m18_4,2018-10-09T00:00:00Z,Ten,100,R,G,1,NA,NA,NA,NA,NA,NA
m18_4,2018-10-09T00:00:00Z,Ten,101,R,G,1,NA,NA,NA,NA,NA,NA
m18_4,2018-10-09T00:00:00Z,Ten,102,G,G,1,NA,NA,NA,NA,NA,NA
m18_4,2018-10-09T00:00:00Z,Ten,103,R,G,1,NA,NA,NA,NA,NA,NA
m18_4,2018-10-09T00:00:00Z,Ten,104,R,G,1,NA,NA,NA,NA,NA,NA
m18_4,2018-10-09T00:00:00Z,Ten,105,R,G,1,NA,NA,NA,NA,NA,NA
m18_4,2018-10-09T00:00:00Z,Ten,108,R,G,4,NA,NA,NA,NA,NA,NA
m18_4,2018-10-09T00:00:00Z,Ten,109,R,G,4,NA,Hen,NA,NA,2,0
m18_5,2018-10-09T00:00:00Z,Aka,33,R,G,2,NA,IT,NA,NA,2,1
m18_5,2018-10-09T00:00:00Z,Aka,34,R,G,3,NA,Hen,NA,NA,2,0
m18_5,2018-10-09T00:00:00Z,Aka,35,R,G,2,NA,"IT,Hen",NA,NA,3,0
m18_6,2018-10-09T00:00:00Z,Mei,0,R,G,1,EG,NA,NA,NA,NA,NA
m18_6,2018-10-09T00:00:00Z,Mei,1,R,G,1,EG,NA,NA,NA,NA,NA
m18_6,2018-10-09T00:00:00Z,Mei,2,R,G,1,EG,NA,NA,NA,NA,NA
m18_6,2018-10-09T00:00:00Z,Mei,3,R,G,1,EG,NA,NA,NA,NA,NA
m18_6,2018-10-09T00:00:00Z,Mei,4,R,G,1,EG,NA,NA,NA,NA,NA
m18_6,2018-10-09T00:00:00Z,Mei,5,R,G,1,EG,NA,NA,NA,NA,NA
m18_6,2018-10-09T00:00:00Z,Mei,6,R,G,1,EG,NA,NA,NA,NA,NA
m18_6,2018-10-09T00:00:00Z,Mei,7,R,G,1,EG,NA,NA,NA,NA,NA
m18_6,2018-10-09T00:00:00Z,Mei,8,R,G,1,EG,NA,NA,NA,NA,NA
m18_6,2018-10-09T00:00:00Z,Mei,9,R,G,1,EG,NA,NA,NA,NA,NA
m18_6,2018-10-09T00:00:00Z,Mei,23,R,G,1,NA,EG,NA,NA,NA,NA
m18_6,2018-10-09T00:00:00Z,Mei,24,R,G,1,NA,EG,NA,NA,NA,NA
m18_6,2018-10-09T00:00:00Z,Mei,25,R,G,1,NA,EG,NA,NA,NA,NA
m18_6,2018-10-09T00:00:00Z,Mei,26,R,G,1,NA,EG,NA,NA,NA,NA
m18_6,2018-10-09T00:00:00Z,Mei,27,R,G,1,NA,EG,NA,NA,NA,NA
m18_6,2018-10-09T00:00:00Z,Mei,28,R,G,1,NA,EG,NA,NA,NA,NA
m18_6,2018-10-09T00:00:00Z,Mei,32,R,T,1,NA,NA,NA,NA,NA,NA
m18_6,2018-10-09T00:00:00Z,Mei,33,R,T,1,NA,NA,NA,NA,NA,NA
m18_6,2018-10-09T00:00:00Z,Mei,34,R,T,1,NA,NA,NA,NA,NA,NA
m18_6,2018-10-09T00:00:00Z,Mei,35,R,T,1,NA,NA,NA,NA,NA,NA
m18_6,2018-10-09T00:00:00Z,Mei,37,R,T,1,NA,NA,NA,NA,NA,NA
m18_6,2018-10-09T00:00:00Z,Mei,38,R,T,1,NA,NA,NA,NA,NA,NA
m18_6,2018-10-09T00:00:00Z,Mei,39,R,T,1,NA,NA,NA,NA,NA,NA
m18_6,2018-10-09T00:00:00Z,Mei,40,R,T,1,NA,NA,NA,NA,NA,NA
m18_6,2018-10-09T00:00:00Z,Mei,41,R,T,1,NA,NA,NA,NA,NA,NA
m18_6,2018-10-09T00:00:00Z,Mei,42,R,T,1,NA,NA,NA,NA,NA,NA
m18_6,2018-10-09T00:00:00Z,Mei,43,R,T,1,NA,NA,NA,NA,NA,NA
m18_6,2018-10-09T00:00:00Z,Mei,44,R,T,1,NA,NA,NA,NA,NA,NA
m18_6,2018-10-09T00:00:00Z,Mei,45,R,T,2,NA,KR,NA,NA,2,1
m18_6,2018-10-09T00:00:00Z,Mei,46,R,T,2,NA,KR,NA,NA,2,1
m18_6,2018-10-09T00:00:00Z,Mei,47,R,T,2,NA,KR,NA,NA,2,1
m18_6,2018-10-09T00:00:00Z,Mei,48,R,T,2,NA,KR,NA,NA,2,1
m18_6,2018-10-09T00:00:00Z,Mei,49,R,T,2,NA,KR,NA,NA,2,1
m18_6,2018-10-09T00:00:00Z,Mei,50,R,T,1,NA,NA,NA,NA,NA,NA
m18_6,2018-10-09T00:00:00Z,Mei,51,R,T,1,NA,NA,NA,NA,NA,NA
m18_6,2018-10-09T00:00:00Z,Mei,52,R,G,1,KR,NA,NA,NA,2,0
m18_6,2018-10-09T00:00:00Z,Mei,53,R,G,1,NA,NA,NA,NA,NA,NA
m18_6,2018-10-09T00:00:00Z,Mei,54,R,G,1,NA,NA,NA,NA,NA,NA
m18_6,2018-10-09T00:00:00Z,Mei,55,R,G,1,NA,NA,NA,NA,NA,NA
m18_6,2018-10-09T00:00:00Z,Mei,56,R,G,1,NA,NA,NA,NA,NA,NA
m18_6,2018-10-09T00:00:00Z,Mei,57,R,G,1,NA,EG,NA,NA,NA,NA
m18_6,2018-10-09T00:00:00Z,Mei,60,R,G,1,EG,NA,NA,NA,NA,NA
m18_6,2018-10-09T00:00:00Z,Mei,61,R,G,1,EG,NA,NA,NA,NA,NA
m18_6,2018-10-09T00:00:00Z,Mei,62,R,G,1,EG,NA,NA,NA,NA,NA
m18_6,2018-10-09T00:00:00Z,Mei,63,R,G,1,EG,NA,NA,NA,NA,NA
m18_6,2018-10-09T00:00:00Z,Mei,64,R,G,1,EG,NA,NA,NA,NA,NA
m18_6,2018-10-09T00:00:00Z,Mei,65,R,G,1,EG,NA,NA,NA,NA,NA
m18_6,2018-10-09T00:00:00Z,Mei,68,R,G,1,NA,EG,NA,NA,NA,NA
m18_6,2018-10-09T00:00:00Z,Mei,69,R,G,1,NA,EG,NA,NA,NA,NA
m18_6,2018-10-09T00:00:00Z,Mei,70,R,G,1,NA,EG,NA,NA,NA,NA
m18_7,2018-10-10T00:00:00Z,Hot,0,R,G,2,NA,KR,NA,NA,2,1
m18_7,2018-10-10T00:00:00Z,Hot,1,R,G,2,NA,KR,NA,NA,2,1
m18_7,2018-10-10T00:00:00Z,Hot,2,R,G,1,NA,NA,NA,NA,NA,NA
m18_7,2018-10-10T00:00:00Z,Hot,4,R,G,2,KR,NA,NA,NA,2,1
m18_7,2018-10-10T00:00:00Z,Hot,5,R,G,2,NA,NA,NA,NA,NA,NA
m18_7,2018-10-10T00:00:00Z,Hot,8,R,G,1,NA,LK,NA,NA,2,0
m18_7,2018-10-10T00:00:00Z,Hot,13,R,G,2,NA,KR,NA,NA,2,1
m18_7,2018-10-10T00:00:00Z,Hot,14,R,G,2,NA,KR,NA,NA,2,1
m18_7,2018-10-10T00:00:00Z,Hot,16,R,G,2,KR,NA,NA,NA,2,1
m18_7,2018-10-10T00:00:00Z,Hot,17,R,G,2,KR,NA,NA,NA,2,1
m18_7,2018-10-10T00:00:00Z,Hot,18,R,G,2,KR,NA,NA,NA,2,1
m18_7,2018-10-10T00:00:00Z,Hot,19,R,G,2,KR,NA,NA,NA,2,1
m18_7,2018-10-10T00:00:00Z,Hot,20,R,G,2,KR,NA,NA,NA,2,1
m18_7,2018-10-10T00:00:00Z,Hot,21,R,G,2,KR,TY,NA,NA,3,0
m18_7,2018-10-10T00:00:00Z,Hot,22,R,G,3,KR,Mik,NA,NA,3,1
m18_7,2018-10-10T00:00:00Z,Hot,23,R,G,2,KR,NA,NA,NA,2,1
m18_7,2018-10-10T00:00:00Z,Hot,24,R,G,2,KR,NA,NA,NA,2,1
m18_7,2018-10-10T00:00:00Z,Hot,25,R,G,2,KR,NA,NA,NA,2,1
m18_7,2018-10-10T00:00:00Z,Hot,26,R,G,2,KR,NA,NA,NA,2,1
m18_7,2018-10-10T00:00:00Z,Hot,27,R,G,2,KR,NA,NA,NA,2,1
m18_7,2018-10-10T00:00:00Z,Hot,28,R,G,2,KR,NA,NA,NA,2,1
m18_7,2018-10-10T00:00:00Z,Hot,30,R,G,2,KR,NA,NA,NA,2,1
m18_7,2018-10-10T00:00:00Z,Hot,35,R,G,2,NA,KR,NA,NA,2,1
m18_7,2018-10-10T00:00:00Z,Hot,38,R,G,2,NA,KR,NA,NA,2,1
m18_7,2018-10-10T00:00:00Z,Hot,39,R,G,2,KR,NA,NA,NA,2,1
m18_7,2018-10-10T00:00:00Z,Hot,40,R,G,2,KR,NA,NA,NA,2,1
m18_7,2018-10-10T00:00:00Z,Hot,41,R,G,2,KR,NA,NA,NA,2,1
m18_7,2018-10-10T00:00:00Z,Hot,42,R,G,2,KR,NA,NA,NA,2,1
m18_7,2018-10-10T00:00:00Z,Hot,43,R,G,2,KR,NA,NA,NA,2,1
m18_7,2018-10-10T00:00:00Z,Hot,44,R,G,2,KR,NA,NA,NA,2,1
m18_7,2018-10-10T00:00:00Z,Hot,45,R,G,2,KR,NA,NA,NA,2,1
m18_7,2018-10-10T00:00:00Z,Hot,46,R,G,2,KR,NA,NA,NA,2,1
m18_7,2018-10-10T00:00:00Z,Hot,47,R,G,2,KR,NA,NA,NA,2,1
m18_7,2018-10-10T00:00:00Z,Hot,48,R,G,2,KR,NA,NA,NA,2,1
m18_7,2018-10-10T00:00:00Z,Hot,49,R,G,2,KR,NA,NA,NA,2,1
m18_7,2018-10-10T00:00:00Z,Hot,50,R,G,2,NA,KR,NA,NA,2,1
m18_7,2018-10-10T00:00:00Z,Hot,51,R,G,2,NA,KR,NA,NA,2,1
m18_7,2018-10-10T00:00:00Z,Hot,56,R,G,2,KR,NA,NA,NA,2,1
m18_7,2018-10-10T00:00:00Z,Hot,57,R,G,2,KR,NA,NA,NA,2,1
m18_7,2018-10-10T00:00:00Z,Hot,58,G,G,2,KR,NA,NA,NA,2,1
m18_7,2018-10-10T00:00:00Z,Hot,59,G,G,2,KR,NA,NA,NA,2,1
m18_7,2018-10-10T00:00:00Z,Hot,60,G,G,2,KR,NA,NA,NA,2,1
m18_7,2018-10-10T00:00:00Z,Hot,61,G,G,2,KR,NA,NA,NA,2,1
m18_7,2018-10-10T00:00:00Z,Hot,62,R,G,2,KR,NA,NA,NA,2,1
m18_7,2018-10-10T00:00:00Z,Hot,63,R,G,2,KR,NA,NA,NA,2,1
m18_7,2018-10-10T00:00:00Z,Hot,64,R,G,2,KR,NA,NA,NA,2,1
m18_7,2018-10-10T00:00:00Z,Hot,65,R,G,2,KR,NA,NA,NA,2,1
m18_7,2018-10-10T00:00:00Z,Hot,66,R,G,2,KR,NA,NA,NA,2,1
m18_7,2018-10-10T00:00:00Z,Hot,67,R,G,2,KR,NA,NA,NA,2,1
m18_7,2018-10-10T00:00:00Z,Hot,68,R,G,2,KR,NA,NA,NA,2,1
m18_7,2018-10-10T00:00:00Z,Hot,69,R,G,2,KR,NA,NA,NA,2,1
m18_7,2018-10-10T00:00:00Z,Hot,70,G,G,3,KR,LK,NA,NA,3,1
m18_7,2018-10-10T00:00:00Z,Hot,71,G,G,3,KR,LK,NA,NA,3,1
m18_7,2018-10-10T00:00:00Z,Hot,72,G,G,3,KR,LK,NA,NA,3,1
m18_7,2018-10-10T00:00:00Z,Hot,73,R,G,3,KR,LK,NA,NA,3,1
m18_7,2018-10-10T00:00:00Z,Hot,74,R,G,3,KR,LK,NA,NA,3,1
m18_7,2018-10-10T00:00:00Z,Hot,75,R,G,3,KR,LK,NA,NA,3,1
m18_7,2018-10-10T00:00:00Z,Hot,76,R,G,3,KR,LK,NA,NA,3,1
m18_7,2018-10-10T00:00:00Z,Hot,77,R,G,3,KR,LK,NA,NA,3,1
m18_7,2018-10-10T00:00:00Z,Hot,79,R,G,2,KR,NA,NA,NA,2,1
m18_7,2018-10-10T00:00:00Z,Hot,80,G,G,2,KR,NA,NA,NA,2,1
m18_7,2018-10-10T00:00:00Z,Hot,81,G,G,2,KR,NA,NA,NA,2,1
m18_7,2018-10-10T00:00:00Z,Hot,82,G,G,2,KR,NA,NA,NA,2,1
m18_7,2018-10-10T00:00:00Z,Hot,83,R,G,2,KR,NA,NA,NA,2,1
m18_7,2018-10-10T00:00:00Z,Hot,84,R,G,2,KR,NA,NA,NA,2,1
m18_7,2018-10-10T00:00:00Z,Hot,85,G,G,2,KR,NA,NA,NA,2,1
m18_7,2018-10-10T00:00:00Z,Hot,86,G,G,2,KR,NA,NA,NA,2,1
m18_7,2018-10-10T00:00:00Z,Hot,87,G,G,2,KR,NA,NA,NA,2,1
m18_7,2018-10-10T00:00:00Z,Hot,88,G,G,2,KR,NA,NA,NA,2,1
m18_7,2018-10-10T00:00:00Z,Hot,89,R,G,2,KR,NA,NA,NA,2,1
m18_7,2018-10-10T00:00:00Z,Hot,90,R,G,2,KR,NA,NA,NA,2,1
m18_7,2018-10-10T00:00:00Z,Hot,91,R,G,2,KR,NA,NA,NA,2,1
m18_7,2018-10-10T00:00:00Z,Hot,92,R,G,2,KR,NA,NA,NA,2,1
m18_8,2018-10-10T00:00:00Z,Kil,0,G,G,3,Kit,Kur,NA,NA,3,1
m18_8,2018-10-10T00:00:00Z,Kil,1,G,G,3,Kit,Kur,NA,NA,3,1
m18_8,2018-10-10T00:00:00Z,Kil,2,G,G,4,Kit,Kur,NA,NA,3,0
m18_8,2018-10-10T00:00:00Z,Kil,3,G,G,4,Kit,Kur,NA,NA,3,0
m18_8,2018-10-10T00:00:00Z,Kil,4,R,G,4,"Kit,Kur",NA,NA,NA,3,0
m18_8,2018-10-10T00:00:00Z,Kil,5,G,G,4,"Kit,Kur",NA,NA,NA,3,0
m18_8,2018-10-10T00:00:00Z,Kil,6,G,G,4,"Kit,Kur",NA,NA,NA,3,0
m18_8,2018-10-10T00:00:00Z,Kil,7,G,G,4,Kit,"Kur,Ten",NA,NA,4,1
m18_8,2018-10-10T00:00:00Z,Kil,8,G,G,4,Kit,"Ten,Kur",NA,NA,4,1
m18_8,2018-10-10T00:00:00Z,Kil,9,G,G,4,Kit,"Ten,Kur",NA,NA,4,1
m18_8,2018-10-10T00:00:00Z,Kil,10,G,G,4,Kit,"Ten,Kur",NA,NA,4,1
m18_8,2018-10-10T00:00:00Z,Kil,11,G,G,4,"Kit,Kur",Ten,NA,NA,4,1
m18_8,2018-10-10T00:00:00Z,Kil,12,G,G,4,"Kit,Kur,Ten",NA,NA,NA,4,1
m18_8,2018-10-10T00:00:00Z,Kil,13,G,G,4,"Kit,Kur,Ten",NA,NA,NA,4,1
m18_8,2018-10-10T00:00:00Z,Kil,14,G,G,4,"Kit,Kur,Ten",NA,NA,NA,4,1
m18_8,2018-10-10T00:00:00Z,Kil,15,G,G,4,"Kit,Kur,Ten",NA,NA,NA,4,1
m18_8,2018-10-10T00:00:00Z,Kil,16,R,G,4,"Kit,Kur,Ten",NA,NA,NA,4,1
m18_8,2018-10-10T00:00:00Z,Kil,17,G,G,4,"Kit,Kur,Ten",NA,NA,NA,4,1
m18_8,2018-10-10T00:00:00Z,Kil,18,G,G,4,"Kit,Kur,Ten",NA,NA,NA,4,1
m18_8,2018-10-10T00:00:00Z,Kil,37,R,G,1,NA,NA,NA,NA,NA,NA
m18_8,2018-10-10T00:00:00Z,Kil,41,R,G,1,NA,NA,NA,NA,NA,NA
m18_8,2018-10-10T00:00:00Z,Kil,42,R,G,1,NA,NA,NA,NA,NA,NA
m18_8,2018-10-10T00:00:00Z,Kil,56,R,G,1,NA,NA,NA,NA,NA,NA
m18_8,2018-10-10T00:00:00Z,Kil,57,R,G,1,NA,NA,NA,NA,NA,NA
m18_8,2018-10-10T00:00:00Z,Kil,59,R,G,2,NA,Ntr,NA,NA,2,1
m18_8,2018-10-10T00:00:00Z,Kil,60,R,G,2,NA,Ntr,NA,NA,2,1
m18_8,2018-10-10T00:00:00Z,Kil,87,G,G,4,NA,Kur,NA,NA,2,0
m18_8,2018-10-10T00:00:00Z,Kil,88,G,G,2,NA,Kur,NA,NA,2,1
m18_8,2018-10-10T00:00:00Z,Kil,89,G,G,9,NA,Kur,"LK,Ako,Mal","Tot,Ntr,Mei,Ten",9,1
m18_8,2018-10-10T00:00:00Z,Kil,90,G,G,1,NA,Ten,NA,NA,2,0
m18_8,2018-10-10T00:00:00Z,Kil,91,G,G,1,NA,Ten,NA,NA,2,0
m18_8,2018-10-10T00:00:00Z,Kil,92,G,G,1,NA,Ten,NA,NA,2,0
m18_8,2018-10-10T00:00:00Z,Kil,93,G,G,1,NA,Ten,NA,NA,2,0
m18_8,2018-10-10T00:00:00Z,Kil,94,R,G,5,NA,Ten,NA,NA,2,0
m18_8,2018-10-10T00:00:00Z,Kil,95,G,G,4,NA,"Kur,Tot",NA,NA,3,0
m18_8,2018-10-10T00:00:00Z,Kil,96,G,G,4,NA,"Kur,Tot,Mal",NA,NA,4,1
m18_8,2018-10-10T00:00:00Z,Kil,97,R,G,3,NA,Kur,NA,NA,2,0
m18_8,2018-10-10T00:00:00Z,Kil,98,G,G,3,NA,Kur,NA,NA,2,0
m18_8,2018-10-10T00:00:00Z,Kil,99,G,G,3,NA,Kur,Ako,NA,3,1
m18_8,2018-10-10T00:00:00Z,Kil,100,G,G,6,NA,"Kur,Tam,Ako",NA,NA,4,0
m18_8,2018-10-10T00:00:00Z,Kil,101,R,G,4,NA,Kur,NA,NA,2,0
m18_9,2018-10-10T00:00:00Z,Ntr,0,G,G,5,NA,"Kur,Kol,TY,Kil",NA,NA,5,1
m18_9,2018-10-10T00:00:00Z,Ntr,1,G,G,4,NA,"Kil,Kit,Kur,Kol,TY",NA,NA,6,0
m18_9,2018-10-10T00:00:00Z,Ntr,2,G,G,6,NA,"Kil,Kit,Kur,Kol,TY",NA,NA,6,1
m18_9,2018-10-10T00:00:00Z,Ntr,3,R,G,6,NA,"Kil,Kit,Kur,Kol,TY",NA,NA,6,1
m18_9,2018-10-10T00:00:00Z,Ntr,4,G,G,6,NA,"Kil,Kit,Kur,Kol,TY",NA,NA,6,1
m18_9,2018-10-10T00:00:00Z,Ntr,5,G,G,6,NA,"Kil,Kit,Kur,Kol,TY",NA,NA,6,1
m18_9,2018-10-10T00:00:00Z,Ntr,6,R,G,6,NA,"Kil,Kit,Kur,Kol,TY",NA,NA,6,1
m18_9,2018-10-10T00:00:00Z,Ntr,7,G,G,6,NA,"Kil,Kit,Kur,Kol,TY",NA,NA,6,1
m18_9,2018-10-10T00:00:00Z,Ntr,8,G,G,6,NA,"Kil,Kit,Kur,Kol,TY",NA,NA,6,1
m18_9,2018-10-10T00:00:00Z,Ntr,9,G,G,6,NA,"Kil,Kit,Kur,Kol,TY",NA,NA,6,1
m18_9,2018-10-10T00:00:00Z,Ntr,10,G,G,6,NA,"Kil,Kit,Kur,Kol,TY",NA,NA,6,1
m18_9,2018-10-10T00:00:00Z,Ntr,11,G,G,6,NA,"Kil,Kit,Kur,Kol,TY",NA,NA,6,1
m18_9,2018-10-10T00:00:00Z,Ntr,12,G,G,6,NA,"Kil,Kit,Kur,Kol,TY",NA,NA,6,1
m18_9,2018-10-10T00:00:00Z,Ntr,13,G,G,6,NA,"Kil,Kit,Kur,Kol,TY",NA,NA,6,1
m18_9,2018-10-10T00:00:00Z,Ntr,14,G,G,6,NA,"Kil,Kit,Kur,Kol,TY",NA,NA,6,1
m18_9,2018-10-10T00:00:00Z,Ntr,15,G,G,6,NA,"Kil,Kit,Kur,Kol,TY",NA,NA,6,1
m18_9,2018-10-10T00:00:00Z,Ntr,16,G,G,6,NA,"Kil,Kit,Kur,Kol,TY",NA,NA,6,1
m18_9,2018-10-10T00:00:00Z,Ntr,17,G,G,6,NA,"Kil,Kit,Kur,Kol,TY",NA,NA,6,1
m18_9,2018-10-10T00:00:00Z,Ntr,18,G,G,6,NA,"Kil,Kit,Kur,Kol,TY",NA,NA,6,1
m18_9,2018-10-10T00:00:00Z,Ntr,19,G,G,6,NA,"Kil,Kit,Kur,Kol,TY",NA,NA,6,1
m18_9,2018-10-10T00:00:00Z,Ntr,20,G,G,6,NA,"Kil,Kit,Kur,Kol,TY",NA,NA,6,1
m18_9,2018-10-10T00:00:00Z,Ntr,21,G,G,6,NA,"Kil,Kit,Kur,Kol,TY",NA,NA,6,1
m18_9,2018-10-10T00:00:00Z,Ntr,22,G,G,3,NA,"Kil,Kit",NA,NA,3,1
m18_9,2018-10-10T00:00:00Z,Ntr,23,G,G,3,NA,"Kil,Kit",NA,NA,3,1
m18_9,2018-10-10T00:00:00Z,Ntr,24,G,G,4,NA,"Kit,Kil,Koh",NA,NA,4,1
m18_9,2018-10-10T00:00:00Z,Ntr,25,G,G,4,NA,"Kit,Kil,Koh",NA,NA,4,1
m18_9,2018-10-10T00:00:00Z,Ntr,26,G,G,4,NA,"Kil,Kit",NA,NA,3,0
m18_9,2018-10-10T00:00:00Z,Ntr,27,G,G,4,NA,"Kil,Kit",NA,NA,3,0
m18_9,2018-10-10T00:00:00Z,Ntr,28,G,G,4,NA,"Kil,Kit",NA,NA,3,0
m18_9,2018-10-10T00:00:00Z,Ntr,29,G,G,3,NA,"Kil,Kit",NA,NA,3,1
m18_9,2018-10-10T00:00:00Z,Ntr,33,G,G,4,Tot,"Hen,IT",NA,NA,4,1
m18_9,2018-10-10T00:00:00Z,Ntr,34,G,G,3,Tot,Hen,NA,NA,3,1
m18_9,2018-10-10T00:00:00Z,Ntr,35,G,G,4,Tot,"Hen,IT",NA,NA,4,1
m18_9,2018-10-10T00:00:00Z,Ntr,54,R,G,1,NA,NA,NA,NA,NA,NA
m18_9,2018-10-10T00:00:00Z,Ntr,69,R,G,1,NA,Kil,NA,NA,2,0
m18_9,2018-10-10T00:00:00Z,Ntr,70,G,G,1,NA,NA,NA,NA,NA,NA
m18_9,2018-10-10T00:00:00Z,Ntr,71,G,G,1,NA,NA,NA,NA,NA,NA
m18_9,2018-10-10T00:00:00Z,Ntr,72,G,G,1,NA,NA,NA,NA,NA,NA
m18_9,2018-10-10T00:00:00Z,Ntr,74,G,G,1,NA,NA,NA,NA,NA,NA
m18_9,2018-10-10T00:00:00Z,Ntr,85,R,G,1,NA,NA,NA,NA,NA,NA
m18_10,2018-10-10T00:00:00Z,Hen,0,R,G,4,IT,"Hot,KR",NA,NA,4,1
m18_10,2018-10-10T00:00:00Z,Hen,1,G,G,4,IT,"Hot,KR",NA,NA,4,1
m18_10,2018-10-10T00:00:00Z,Hen,2,R,G,4,IT,"Hot,KR",NA,NA,4,1
m18_10,2018-10-10T00:00:00Z,Hen,3,R,G,4,IT,"Hot,KR",NA,NA,4,1
m18_10,2018-10-10T00:00:00Z,Hen,4,R,G,4,IT,"Hot,KR",NA,NA,4,1
m18_10,2018-10-10T00:00:00Z,Hen,5,R,G,4,IT,"Hot,KR",NA,NA,4,1
m18_10,2018-10-10T00:00:00Z,Hen,6,R,G,4,IT,"Hot,KR",NA,NA,4,1
m18_10,2018-10-10T00:00:00Z,Hen,7,R,G,4,IT,"Hot,KR",NA,NA,4,1
m18_10,2018-10-10T00:00:00Z,Hen,8,R,G,4,IT,"Hot,KR",NA,NA,4,1
m18_10,2018-10-10T00:00:00Z,Hen,9,R,G,4,IT,"Hot,KR",NA,NA,4,1
m18_10,2018-10-10T00:00:00Z,Hen,10,R,G,2,IT,Hot,NA,NA,3,0
m18_10,2018-10-10T00:00:00Z,Hen,11,R,G,5,IT,Hot,NA,NA,3,0
m18_10,2018-10-10T00:00:00Z,Hen,12,R,G,5,IT,Hot,NA,NA,3,0
m18_10,2018-10-10T00:00:00Z,Hen,13,R,G,5,IT,Hot,NA,NA,3,0
m18_10,2018-10-10T00:00:00Z,Hen,14,R,G,5,IT,Hot,"LK,KR",NA,5,1
m18_10,2018-10-10T00:00:00Z,Hen,15,R,G,2,IT,NA,NA,NA,2,1
m18_10,2018-10-10T00:00:00Z,Hen,16,R,G,2,IT,NA,NA,NA,2,1
m18_10,2018-10-10T00:00:00Z,Hen,20,R,G,2,IT,NA,NA,NA,2,1
m18_10,2018-10-10T00:00:00Z,Hen,24,R,G,3,IT,KR,NA,NA,3,1
m18_10,2018-10-10T00:00:00Z,Hen,25,R,G,2,NA,KR,NA,NA,2,1
m18_10,2018-10-10T00:00:00Z,Hen,26,R,G,1,NA,NA,NA,NA,NA,NA
m18_10,2018-10-10T00:00:00Z,Hen,34,G,G,2,IT,NA,NA,NA,2,1
m18_10,2018-10-10T00:00:00Z,Hen,35,G,G,2,IT,NA,NA,NA,2,1
m18_10,2018-10-10T00:00:00Z,Hen,36,G,G,2,IT,NA,NA,NA,2,1
m18_10,2018-10-10T00:00:00Z,Hen,37,G,G,2,IT,Tam,NA,NA,3,0
m18_10,2018-10-10T00:00:00Z,Hen,38,G,G,2,IT,NA,NA,NA,2,1
m18_10,2018-10-10T00:00:00Z,Hen,39,G,G,2,IT,NA,NA,NA,2,1
m18_10,2018-10-10T00:00:00Z,Hen,40,R,G,2,IT,NA,NA,NA,2,1
m18_10,2018-10-10T00:00:00Z,Hen,42,G,G,3,IT,Tam,NA,NA,3,1
m18_10,2018-10-10T00:00:00Z,Hen,43,G,G,3,IT,Tam,NA,NA,3,1
m18_10,2018-10-10T00:00:00Z,Hen,44,G,G,3,IT,Tam,NA,NA,3,1
m18_10,2018-10-10T00:00:00Z,Hen,45,G,G,3,IT,Tam,NA,NA,3,1
m18_10,2018-10-10T00:00:00Z,Hen,46,R,G,2,IT,NA,NA,NA,2,1
m18_10,2018-10-10T00:00:00Z,Hen,47,R,G,2,IT,NA,NA,NA,2,1
m18_10,2018-10-10T00:00:00Z,Hen,48,R,G,2,IT,NA,NA,NA,2,1
m18_10,2018-10-10T00:00:00Z,Hen,49,R,G,2,IT,NA,NA,NA,2,1
m18_10,2018-10-10T00:00:00Z,Hen,50,R,G,2,IT,NA,NA,NA,2,1
m18_10,2018-10-10T00:00:00Z,Hen,51,R,G,2,IT,NA,NA,NA,2,1
m18_10,2018-10-10T00:00:00Z,Hen,52,R,G,2,IT,NA,NA,NA,2,1
m18_10,2018-10-10T00:00:00Z,Hen,53,R,G,2,IT,NA,NA,NA,2,1
m18_10,2018-10-10T00:00:00Z,Hen,54,R,G,2,IT,NA,NA,NA,2,1
m18_10,2018-10-10T00:00:00Z,Hen,55,R,G,2,IT,NA,NA,NA,2,1
m18_10,2018-10-10T00:00:00Z,Hen,56,R,G,3,IT,Kur,NA,NA,3,1
m18_10,2018-10-10T00:00:00Z,Hen,57,R,G,5,IT,"Kur,Ako,Ten",NA,NA,5,1
m18_10,2018-10-10T00:00:00Z,Hen,58,G,G,4,IT,"Kur,Ten",NA,NA,4,1
m18_10,2018-10-10T00:00:00Z,Hen,59,G,G,7,IT,"Kur,Ako,Ten","Kol,TY",NA,7,1
m18_10,2018-10-10T00:00:00Z,Hen,60,G,G,7,IT,"Kur,Ako,Ten",NA,NA,5,0
m18_10,2018-10-10T00:00:00Z,Hen,61,R,G,7,IT,"Kur,Ako,Ten",NA,NA,5,0
m18_10,2018-10-10T00:00:00Z,Hen,62,R,G,7,IT,"Kur,Ako,Ten,Kol",NA,NA,6,0
m18_10,2018-10-10T00:00:00Z,Hen,63,R,G,7,IT,"Kur,Ako,Ten,Kol",NA,NA,6,0
